country,country_code,year,sector_level,sector_code,sector,gas,unit,emissions_mt
Belgium,BEL,2009,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-1.33693
Belgium,BEL,2009,top_level,5,Waste,All GHGs,Mt CO2 eq.,2.908399
Belgium,BEL,2010,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.230148
Belgium,BEL,2010,top_level,1,Energy,All GHGs,Mt CO2 eq.,99.263625
Belgium,BEL,2010,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,21.671739
Belgium,BEL,2010,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.484649
Belgium,BEL,2010,top_level,5,Waste,All GHGs,Mt CO2 eq.,2.809128
Belgium,BEL,2011,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.062612
Belgium,BEL,2011,top_level,1,Energy,All GHGs,Mt CO2 eq.,89.797092
Belgium,BEL,2011,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,21.131064
Belgium,BEL,2011,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.446813
Belgium,BEL,2011,top_level,5,Waste,All GHGs,Mt CO2 eq.,2.53645
Belgium,BEL,2012,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.024948
Belgium,BEL,2012,top_level,1,Energy,All GHGs,Mt CO2 eq.,88.926657
Belgium,BEL,2012,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,19.397986
Belgium,BEL,2012,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.507605
Belgium,BEL,2012,top_level,5,Waste,All GHGs,Mt CO2 eq.,2.445126
Belgium,BEL,2013,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.008083
Belgium,BEL,2013,top_level,1,Energy,All GHGs,Mt CO2 eq.,88.690948
Belgium,BEL,2013,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,20.074905
Belgium,BEL,2013,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.916241
Belgium,BEL,2013,top_level,5,Waste,All GHGs,Mt CO2 eq.,2.108422
Belgium,BEL,2014,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.097403
Belgium,BEL,2014,top_level,1,Energy,All GHGs,Mt CO2 eq.,82.734801
Belgium,BEL,2014,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,20.390871
Belgium,BEL,2014,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.963845
Belgium,BEL,2014,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.923326
Belgium,BEL,2015,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.110285
Belgium,BEL,2015,top_level,1,Energy,All GHGs,Mt CO2 eq.,86.955968
Belgium,BEL,2015,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,20.459249
Belgium,BEL,2015,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.851623
Belgium,BEL,2015,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.894104
Belgium,BEL,2016,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.12549
Belgium,BEL,2016,top_level,1,Energy,All GHGs,Mt CO2 eq.,85.106202
Belgium,BEL,2016,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,20.993432
Belgium,BEL,2016,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.79606
Belgium,BEL,2016,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.772526
Belgium,BEL,2017,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,9.005574
Belgium,BEL,2017,top_level,1,Energy,All GHGs,Mt CO2 eq.,84.637469
Belgium,BEL,2017,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,20.935306
Belgium,BEL,2017,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.683007
Belgium,BEL,2017,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.800841
Belgium,BEL,2018,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,8.911034
Belgium,BEL,2018,top_level,1,Energy,All GHGs,Mt CO2 eq.,85.308696
Belgium,BEL,2018,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,21.245615
Belgium,BEL,2018,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.650079
Belgium,BEL,2018,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.684832
Belgium,BEL,2019,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,8.945302
Belgium,BEL,2019,top_level,1,Energy,All GHGs,Mt CO2 eq.,85.582752
Belgium,BEL,2019,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,19.937678
Belgium,BEL,2019,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.418241
Belgium,BEL,2019,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.601498
Belgium,BEL,2020,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,8.899911
Belgium,BEL,2020,top_level,1,Energy,All GHGs,Mt CO2 eq.,78.580533
Belgium,BEL,2020,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,17.743785
Belgium,BEL,2020,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.436276
Belgium,BEL,2020,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.51153
Belgium,BEL,2021,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,8.813482
Belgium,BEL,2021,top_level,1,Energy,All GHGs,Mt CO2 eq.,81.62764
Belgium,BEL,2021,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,17.570366
Belgium,BEL,2021,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.378727
Belgium,BEL,2021,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.449546
Belgium,BEL,2022,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,8.50882
Belgium,BEL,2022,top_level,1,Energy,All GHGs,Mt CO2 eq.,76.276202
Belgium,BEL,2022,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,16.538849
Belgium,BEL,2022,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.55837
Belgium,BEL,2022,top_level,5,Waste,All GHGs,Mt CO2 eq.,1.305092
Belgium,BEL,2023,top_level,3,Agriculture,All GHGs,Mt CO2 eq.,8.548336
Belgium,BEL,2023,top_level,1,Energy,All GHGs,Mt CO2 eq.,73.047038
Belgium,BEL,2023,top_level,2,Industrial Processes,All GHGs,Mt CO2 eq.,14.928947
Belgium,BEL,2023,top_level,4,Land Use (LULUCF),All GHGs,Mt CO2 eq.,-0.367757
